name,type,start_time,duration,"mosi","miso"
"SPI SO","result",9.65038546,0.000915625,0x00,0xC6
"SPI SI","result",9.65038546,0.000915625,0xFF,0x00
"SPI SO","result",9.65183342,0.000915666667,0x00,0x00
"SPI SI","result",9.65183342,0.000915666667,0x00,0x00
"SPI SO","result",9.65325458,0.000915625,0x00,0xBE
"SPI SI","result",9.65325458,0.000915625,0x55,0x00
"SPI SO","result",9.65470258,0.000915625,0x00,0x65
"SPI SI","result",9.65470258,0.000915625,0x00,0x00
"SPI SO","result",9.65612375,0.000915625,0x00,0xFE
"SPI SI","result",9.65612375,0.000915625,0xFF,0x00
"SPI SO","result",9.65757171,0.000915625,0x00,0x7F
"SPI SI","result",9.65757171,0.000915625,0x00,0x00
"SPI SO","result",9.65899283,0.000915666667,0x00,0xC0
"SPI SI","result",9.65899283,0.000915666667,0x75,0x00
"SPI SO","result",9.66044083,0.000915666667,0x00,0x7F
"SPI SI","result",9.66044083,0.000915666667,0x00,0x00
"SPI SO","result",9.661862,0.000915625,0x00,0xDF
"SPI SI","result",9.661862,0.000915625,0xBF,0x00
"SPI SO","result",9.66331,0.000915625,0x00,0xBF
"SPI SI","result",9.66331,0.000915625,0x00,0x00
"SPI SO","result",9.66473112,0.000915625,0x00,0xF8
"SPI SI","result",9.66473112,0.000915625,0x55,0x00
"SPI SO","result",9.66617912,0.000915666667,0x00,0x07
"SPI SI","result",9.66617912,0.000915666667,0x00,0x00
"SPI SO","result",9.66760025,0.000915625,0x00,0xB7
"SPI SI","result",9.66760025,0.000915625,0xFF,0x00
"SPI SO","result",9.66904825,0.000915666667,0x00,0x8D
"SPI SI","result",9.66904825,0.000915666667,0x00,0x00
"SPI SO","result",9.67046937,0.000915625,0x00,0x8D
"SPI SI","result",9.67046937,0.000915625,0xBF,0x00
"SPI SO","result",9.67191742,0.000915625,0x00,0x83
"SPI SI","result",9.67191742,0.000915625,0x7F,0x00
"SPI SO","result",9.6733385,0.000915666667,0x00,0xF3
"SPI SI","result",9.6733385,0.000915666667,0x3F,0x00
"SPI SO","result",9.67478658,0.000915625,0x00,0x8E
"SPI SI","result",9.67478658,0.000915625,0xFF,0x00
"SPI SO","result",9.67620767,0.000915625,0x00,0xEC
"SPI SI","result",9.67620767,0.000915625,0xD5,0x00
"SPI SO","result",9.67765571,0.000915625,0x00,0x18
"SPI SI","result",9.67765571,0.000915625,0x7F,0x00
"SPI SO","result",9.67907679,0.000915625,0x00,0x7F
"SPI SI","result",9.67907679,0.000915625,0xFE,0x00
"SPI SO","result",9.68052483,0.000915625,0x00,0xF0
"SPI SI","result",9.68052483,0.000915625,0x3F,0x00
"SPI SO","result",9.68194592,0.000915625,0x00,0x30
"SPI SI","result",9.68194592,0.000915625,0x75,0x00
"SPI SO","result",9.68339396,0.000915666667,0x00,0x60
"SPI SI","result",9.68339396,0.000915666667,0x1F,0x00
"SPI SO","result",9.68481504,0.000915625,0x00,0x30
"SPI SI","result",9.68481504,0.000915625,0xFF,0x00
"SPI SO","result",9.68626312,0.000915625,0x00,0x68
"SPI SI","result",9.68626312,0.000915625,0x0F,0x00
"SPI SO","result",9.68768417,0.000915625,0x00,0x1B
"SPI SI","result",9.68768417,0.000915625,0x57,0x00
"SPI SO","result",9.68913225,0.000915666667,0x00,0x50
"SPI SI","result",9.68913225,0.000915666667,0x0C,0x00
"SPI SO","result",9.69055333,0.000915583333,0x00,0xF6
"SPI SI","result",9.69055333,0.000915583333,0xEC,0x00
"SPI SO","result",9.69200142,0.000915625,0x00,0x08
"SPI SI","result",9.69200142,0.000915625,0x00,0x00
"SPI SO","result",9.6934225,0.000915583333,0x00,0xC1
"SPI SI","result",9.6934225,0.000915583333,0xFF,0x00
"SPI SO","result",9.69487054,0.000915625,0x00,0x80
"SPI SI","result",9.69487054,0.000915625,0xFF,0x00
"SPI SO","result",9.69629154,0.000915666667,0x00,0xE1
"SPI SI","result",9.69629154,0.000915666667,0xFF,0x00
"SPI SO","result",9.69773971,0.000915625,0x00,0x80
"SPI SI","result",9.69773971,0.000915625,0xFF,0x00
"SPI SO","result",9.69916067,0.000915666667,0x00,0x81
"SPI SI","result",9.69916067,0.000915666667,0x57,0x00
"SPI SO","result",9.70060883,0.000915625,0x00,0x80
"SPI SI","result",9.70060883,0.000915625,0xFC,0x00
"SPI SO","result",9.70202983,0.000915625,0x00,0x87
"SPI SI","result",9.70202983,0.000915625,0xA8,0x00
"SPI SO","result",9.703478,0.000915583333,0x00,0x80
"SPI SI","result",9.703478,0.000915583333,0xF0,0x00
"SPI SO","result",9.70489896,0.000915625,0x00,0x81
"SPI SI","result",9.70489896,0.000915625,0x71,0x00
"SPI SO","result",9.70634713,0.000915625,0x00,0x80
"SPI SI","result",9.70634713,0.000915625,0xC0,0x00
"SPI SO","result",9.70776808,0.000915625,0x00,0x87
"SPI SI","result",9.70776808,0.000915625,0x00,0x00
"SPI SO","result",9.70921629,0.000915583333,0x00,0x80
"SPI SI","result",9.70921629,0.000915583333,0x80,0x00
"SPI SO","result",9.71063721,0.000915666667,0x00,0x81
"SPI SI","result",9.71063721,0.000915666667,0x15,0x00
"SPI SO","result",9.71208537,0.000915666667,0x00,0x80
"SPI SI","result",9.71208537,0.000915666667,0x00,0x00
"SPI SO","result",9.71350633,0.000915666667,0x00,0xFF
"SPI SI","result",9.71350633,0.000915666667,0x0A,0x00
"SPI SO","result",9.71495454,0.000915625,0x00,0x80
"SPI SI","result",9.71495454,0.000915625,0x00,0x00
"SPI SO","result",9.7163755,0.000915625,0x00,0xC7
"SPI SI","result",9.7163755,0.000915625,0xF5,0x00
"SPI SO","result",9.71782367,0.000915625,0x00,0xFC
"SPI SI","result",9.71782367,0.000915625,0xFF,0x00
"SPI SO","result",9.71924462,0.000915625,0x00,0xE7
"SPI SI","result",9.71924462,0.000915625,0xFB,0x00
"SPI SO","result",9.72069283,0.000915625,0x00,0xFC
"SPI SI","result",9.72069283,0.000915625,0x80,0x00
"SPI SO","result",9.72211375,0.000915625,0x00,0xCF
"SPI SI","result",9.72211375,0.000915625,0x45,0x00
"SPI SO","result",9.72356192,0.000915666667,0x00,0x78
"SPI SI","result",9.72356192,0.000915666667,0x00,0x00
"SPI SO","result",9.72498288,0.000915625,0x00,0xFF
"SPI SI","result",9.72498288,0.000915625,0x0A,0x00
"SPI SO","result",9.72643108,0.000915625,0x00,0xFF
"SPI SI","result",9.72643108,0.000915625,0x00,0x00
"SPI SO","result",9.727852,0.000915666667,0x00,0x80
"SPI SI","result",9.727852,0.000915666667,0x55,0x00
"SPI SO","result",9.72930021,0.000915666667,0x00,0x00
"SPI SI","result",9.72930021,0.000915666667,0x00,0x00
"SPI SO","result",9.73072113,0.000915666667,0x00,0x00
"SPI SI","result",9.73072113,0.000915666667,0x3B,0x00
"SPI SO","result",9.73216937,0.000915625,0x00,0x00
"SPI SI","result",9.73216937,0.000915625,0x00,0x00
"SPI SO","result",9.73359029,0.000915625,0x00,0x00
"SPI SI","result",9.73359029,0.000915625,0x55,0x00
"SPI SO","result",9.7350385,0.000915625,0x00,0x00
"SPI SI","result",9.7350385,0.000915625,0x00,0x00
"SPI SO","result",9.73645946,0.000915583333,0x00,0x00
"SPI SI","result",9.73645946,0.000915583333,0xAF,0x00
"SPI SO","result",9.73790763,0.000915666667,0x00,0x00
"SPI SI","result",9.73790763,0.000915666667,0x00,0x00
"SPI SO","result",9.73932858,0.000915583333,0x00,0x18
"SPI SI","result",9.73932858,0.000915583333,0xFD,0x00
"SPI SO","result",9.74077679,0.000915625,0x00,0x01
"SPI SI","result",9.74077679,0.000915625,0xFF,0x00
"SPI SO","result",9.74225871,0.000915625,0x00,0xFE
"SPI SI","result",9.74225871,0.000915625,0x7F,0x00
"SPI SO","result",9.743707,0.000915625,0x00,0x01
"SPI SI","result",9.743707,0.000915625,0xFF,0x00
"SPI SO","result",9.74512783,0.000915666667,0x00,0xF8
"SPI SI","result",9.74512783,0.000915666667,0xBD,0x00
"SPI SO","result",9.74657608,0.000915666667,0x00,0x01
"SPI SI","result",9.74657608,0.000915666667,0x7F,0x00
"SPI SO","result",9.74799696,0.000915666667,0x00,0xFF
"SPI SI","result",9.74799696,0.000915666667,0xDE,0x00
"SPI SO","result",9.74944525,0.000915625,0x00,0xFF
"SPI SI","result",9.74944525,0.000915625,0x3F,0x00
"SPI SO","result",9.75086608,0.000915666667,0x00,0x80
"SPI SI","result",9.75086608,0.000915666667,0x6F,0x00
"SPI SO","result",9.75231437,0.000915666667,0x00,0x00
"SPI SI","result",9.75231437,0.000915666667,0x1F,0x00
"SPI SO","result",9.75373525,0.000915625,0x00,0x00
"SPI SI","result",9.75373525,0.000915625,0xFE,0x00
"SPI SO","result",9.75518354,0.000915625,0x00,0x00
"SPI SI","result",9.75518354,0.000915625,0x0F,0x00
"SPI SO","result",9.75660438,0.000915625,0x00,0x00
"SPI SI","result",9.75660438,0.000915625,0x5D,0x00
"SPI SO","result",9.75805267,0.000915666667,0x00,0x00
"SPI SI","result",9.75805267,0.000915666667,0x0F,0x00
"SPI SO","result",9.7594735,0.000915625,0x00,0x00
"SPI SI","result",9.7594735,0.000915625,0xFE,0x00
"SPI SO","result",9.76092183,0.000915625,0x00,0x00
"SPI SI","result",9.76092183,0.000915625,0x0F,0x00
"SPI SO","result",9.76234263,0.000915666667,0x00,0xD0
"SPI SI","result",9.76234263,0.000915666667,0x57,0x00
